datetime,Open,High,Low,Close,Volume,symbol
2014-04-03 00:00,103.864,104.109,103.803,103.892,47024,USDJPYm
2014-04-04 00:00,103.887,104.124,103.191,103.224,53147,USDJPYm
2014-04-06 00:00,103.285,103.383,103.269,103.315,1817,USDJPYm
2014-04-07 00:00,103.314,103.331,102.985,103.061,50996,USDJPYm
2014-04-08 00:00,103.061,103.065,101.546,101.947,85108,USDJPYm
2014-04-09 00:00,101.946,102.154,101.716,102.119,60861,USDJPYm
2014-04-10 00:00,102.119,102.129,101.324,101.386,75621,USDJPYm
2014-04-11 00:00,101.379,101.862,101.317,101.611,71077,USDJPYm
2014-04-13 00:00,101.571,101.625,101.417,101.438,1924,USDJPYm
2014-04-14 00:00,101.439,102.005,101.410,101.908,57508,USDJPYm
2014-04-15 00:00,101.907,101.991,101.499,101.870,69233,USDJPYm
2014-04-16 00:00,101.871,102.362,101.863,102.206,57354,USDJPYm
2014-04-17 00:00,102.208,102.462,101.857,102.447,30158,USDJPYm
2014-04-18 00:00,102.448,102.564,102.348,102.364,14276,USDJPYm
2014-04-20 00:00,102.435,102.618,102.385,102.553,2850,USDJPYm
2014-04-21 00:00,102.554,102.699,102.496,102.676,21387,USDJPYm
2014-04-22 00:00,102.675,102.717,102.408,102.621,40751,USDJPYm
2014-04-23 00:00,102.620,102.685,102.162,102.487,26940,USDJPYm
2014-04-24 00:00,102.486,102.641,102.084,102.299,52372,USDJPYm
2014-04-25 00:00,102.300,102.490,101.956,102.161,47232,USDJPYm
2014-04-27 00:00,102.164,102.189,102.092,102.096,2269,USDJPYm
2014-04-28 00:00,102.092,102.621,102.037,102.519,48320,USDJPYm
2014-04-29 00:00,102.518,102.776,102.467,102.559,35745,USDJPYm
2014-04-30 00:00,102.559,102.647,102.020,102.221,35143,USDJPYm
2014-05-01 00:00,102.222,102.361,102.122,102.274,21467,USDJPYm
2014-05-02 00:00,102.275,103.016,102.126,102.172,50018,USDJPYm
2014-05-04 00:00,102.140,102.252,102.130,102.201,2145,USDJPYm
2014-05-05 00:00,102.199,102.218,101.857,102.133,29453,USDJPYm
2014-05-06 00:00,102.133,102.148,101.492,101.719,44081,USDJPYm
2014-05-07 00:00,101.718,102.003,101.427,101.864,58217,USDJPYm
2014-05-08 00:00,101.864,101.951,101.456,101.583,56129,USDJPYm
2014-05-09 00:00,101.585,101.849,101.541,101.813,42743,USDJPYm
2014-05-11 00:00,101.864,101.915,101.763,101.877,2168,USDJPYm
2014-05-12 00:00,101.876,102.217,101.843,102.179,38558,USDJPYm
2014-05-13 00:00,102.180,102.360,102.056,102.227,44414,USDJPYm
2014-05-14 00:00,102.227,102.227,101.714,101.774,29703,USDJPYm
2014-05-15 00:00,101.769,102.110,101.308,101.479,39958,USDJPYm
2014-05-16 00:00,101.480,101.668,101.359,101.434,46452,USDJPYm
2014-05-18 00:00,101.504,101.564,101.471,101.534,2160,USDJPYm
2014-05-19 00:00,101.533,101.592,101.096,101.463,49441,USDJPYm
2014-05-20 00:00,101.463,101.594,101.185,101.263,45907,USDJPYm
2014-05-21 00:00,101.262,101.613,100.818,101.428,59444,USDJPYm
2014-05-22 00:00,101.427,101.811,101.350,101.769,48384,USDJPYm
2014-05-23 00:00,101.770,101.998,101.588,101.900,40044,USDJPYm
2014-05-25 00:00,101.919,101.991,101.890,101.968,1793,USDJPYm
2014-05-26 00:00,101.969,102.044,101.833,101.903,21221,USDJPYm
2014-05-27 00:00,101.904,102.137,101.723,101.978,44149,USDJPYm
2014-05-28 00:00,101.979,102.024,101.640,101.712,32727,USDJPYm
2014-05-29 00:00,101.712,101.789,101.422,101.720,47123,USDJPYm
2014-05-30 00:00,101.721,101.842,101.484,101.732,42795,USDJPYm
2014-06-01 00:00,101.852,101.884,101.745,101.881,2450,USDJPYm
2014-06-02 00:00,101.880,102.478,101.857,102.435,47284,USDJPYm
2014-06-03 00:00,102.429,102.582,102.267,102.556,26553,USDJPYm
2014-06-04 00:00,102.551,102.792,102.433,102.668,48061,USDJPYm
2014-06-05 00:00,102.667,102.728,102.334,102.419,54836,USDJPYm
2014-06-06 00:00,102.418,102.607,102.111,102.415,44753,USDJPYm
2014-06-08 00:00,102.448,102.639,102.448,102.622,2819,USDJPYm
2014-06-09 00:00,102.621,102.638,102.373,102.479,32242,USDJPYm
2014-06-10 00:00,102.480,102.499,102.208,102.303,43658,USDJPYm
2014-06-11 00:00,102.303,102.386,101.856,101.994,45493,USDJPYm
2014-06-12 00:00,101.993,102.138,101.600,101.708,49923,USDJPYm
2014-06-13 00:00,101.709,102.134,101.709,102.003,46098,USDJPYm
2014-06-15 00:00,102.044,102.044,101.934,101.965,2639,USDJPYm
2014-06-16 00:00,101.965,101.971,101.716,101.877,39633,USDJPYm
2014-06-17 00:00,101.877,102.239,101.861,102.170,37715,USDJPYm
2014-06-18 00:00,102.171,102.361,101.874,101.904,31020,USDJPYm
2014-06-19 00:00,101.904,101.998,101.735,101.910,37192,USDJPYm
2014-06-20 00:00,101.909,102.193,101.809,101.991,30255,USDJPYm
2014-06-22 00:00,102.080,102.102,102.048,102.080,1794,USDJPYm
2014-06-23 00:00,102.076,102.129,101.811,101.877,31086,USDJPYm
2014-06-24 00:00,101.877,102.164,101.808,101.913,27368,USDJPYm
2014-06-25 00:00,101.914,101.950,101.619,101.815,33482,USDJPYm
2014-06-26 00:00,101.814,101.827,101.484,101.636,34977,USDJPYm
2014-06-27 00:00,101.636,101.643,101.310,101.348,36823,USDJPYm
2014-06-29 00:00,101.372,101.465,101.369,101.426,1935,USDJPYm
2014-06-30 00:00,101.427,101.459,101.232,101.302,31275,USDJPYm
2014-07-01 00:00,101.301,101.589,101.285,101.546,38932,USDJPYm
2014-07-02 00:00,101.547,101.839,101.404,101.823,35114,USDJPYm
2014-07-03 00:00,101.824,102.262,101.775,102.197,39081,USDJPYm
2014-07-04 00:00,102.196,102.211,101.967,102.004,18913,USDJPYm
2014-07-06 00:00,102.055,102.131,102.034,102.111,2725,USDJPYm
2014-07-07 00:00,102.110,102.195,101.781,101.810,25423,USDJPYm
2014-07-08 00:00,101.806,101.857,101.457,101.461,35483,USDJPYm
2014-07-09 00:00,101.460,101.855,101.440,101.521,35357,USDJPYm
2014-07-10 00:00,101.522,101.567,101.061,101.293,41254,USDJPYm
2014-07-11 00:00,101.294,101.382,101.214,101.245,28735,USDJPYm
2014-07-13 00:00,101.309,101.401,101.277,101.358,2269,USDJPYm
2014-07-14 00:00,101.358,101.619,101.330,101.529,24991,USDJPYm
2014-07-15 00:00,101.529,101.745,101.428,101.659,35957,USDJPYm
2014-07-16 00:00,101.660,101.790,101.608,101.635,30238,USDJPYm
2014-07-17 00:00,101.636,101.655,101.078,101.220,44219,USDJPYm
2014-07-18 00:00,101.219,101.445,101.170,101.275,35023,USDJPYm
2014-07-20 00:00,101.292,101.365,101.292,101.346,960,USDJPYm
2014-07-21 00:00,101.347,101.427,101.192,101.423,16439,USDJPYm
2014-07-22 00:00,101.424,101.598,101.330,101.477,30448,USDJPYm
2014-07-23 00:00,101.477,101.549,101.311,101.514,25673,USDJPYm
2014-07-24 00:00,101.514,101.854,101.411,101.760,30509,USDJPYm
2014-07-25 00:00,101.759,101.934,101.711,101.807,28960,USDJPYm
2014-07-27 00:00,101.765,101.811,101.744,101.745,3165,USDJPYm
2014-07-28 00:00,101.746,101.902,101.743,101.822,28352,USDJPYm
2014-07-29 00:00,101.821,102.155,101.819,102.067,36987,USDJPYm
2014-07-30 00:00,102.066,103.081,102.029,102.839,49315,USDJPYm
2014-07-31 00:00,102.839,103.001,102.719,102.767,45336,USDJPYm
2014-08-01 00:00,102.767,103.021,102.334,102.575,51918,USDJPYm
2014-08-03 00:00,102.540,102.606,102.509,102.563,2403,USDJPYm
2014-08-04 00:00,102.559,102.725,102.400,102.540,34605,USDJPYm
2014-08-05 00:00,102.540,102.919,102.457,102.587,39347,USDJPYm
2014-08-06 00:00,102.588,102.619,101.773,102.137,47603,USDJPYm
2014-08-07 00:00,102.131,102.454,101.993,102.124,27548,USDJPYm
2014-08-08 00:00,102.125,102.131,101.506,102.011,57820,USDJPYm
2014-08-10 00:00,102.086,102.166,102.075,102.145,3019,USDJPYm
2014-08-11 00:00,102.144,102.257,102.016,102.214,28843,USDJPYm
2014-08-12 00:00,102.214,102.361,102.086,102.279,27383,USDJPYm
2014-08-13 00:00,102.278,102.537,102.216,102.412,31228,USDJPYm
2014-08-14 00:00,102.411,102.647,102.304,102.503,18428,USDJPYm
2014-08-15 00:00,102.503,102.712,102.134,102.332,24508,USDJPYm
2014-08-17 00:00,102.293,102.422,102.290,102.407,2332,USDJPYm
2014-08-18 00:00,102.406,102.632,102.239,102.620,25152,USDJPYm
2014-08-19 00:00,102.620,102.956,102.514,102.935,16912,USDJPYm
2014-08-20 00:00,102.937,103.844,102.895,103.700,44420,USDJPYm
2014-08-21 00:00,103.701,103.952,103.594,103.850,35585,USDJPYm
2014-08-22 00:00,103.849,104.191,103.497,103.850,43274,USDJPYm
2014-08-24 00:00,104.256,104.266,104.139,104.195,4943,USDJPYm
2014-08-25 00:00,104.197,104.257,103.858,104.065,30020,USDJPYm
2014-08-26 00:00,104.064,104.168,103.744,104.086,36115,USDJPYm
2014-08-27 00:00,104.079,104.155,103.773,103.869,34106,USDJPYm
2014-08-28 00:00,103.869,103.880,103.549,103.712,39925,USDJPYm
2014-08-29 00:00,103.712,104.104,103.675,104.036,31207,USDJPYm
2014-08-31 00:00,104.165,104.203,104.114,104.159,2219,USDJPYm
2014-09-01 00:00,104.158,104.362,104.097,104.346,19805,USDJPYm
2014-09-02 00:00,104.347,105.264,104.326,105.234,46075,USDJPYm
2014-09-03 00:00,105.230,105.305,104.738,104.884,46118,USDJPYm
2014-09-04 00:00,104.883,105.698,104.754,105.582,53692,USDJPYm
2014-09-05 00:00,105.581,105.582,104.677,105.054,51534,USDJPYm
2014-09-07 00:00,105.046,105.221,105.024,105.176,3546,USDJPYm
2014-09-08 00:00,105.169,106.160,104.986,106.120,50148,USDJPYm
2014-09-09 00:00,106.114,106.470,105.944,106.114,63757,USDJPYm
2014-09-10 00:00,106.115,106.882,106.029,106.832,68545,USDJPYm
2014-09-11 00:00,106.832,107.193,106.631,107.114,69951,USDJPYm
2014-09-12 00:00,107.115,107.391,107.044,107.325,55623,USDJPYm
2014-09-14 00:00,107.258,107.342,107.239,107.321,2399,USDJPYm
2014-09-15 00:00,107.321,107.358,107.006,107.140,42480,USDJPYm
2014-09-16 00:00,107.134,107.329,106.804,107.139,59758,USDJPYm
2014-09-17 00:00,107.140,108.672,107.127,108.539,70686,USDJPYm
2014-09-18 00:00,108.534,108.955,108.361,108.799,65292,USDJPYm
2014-09-19 00:00,108.798,109.450,108.588,109.003,72539,USDJPYm
2014-09-21 00:00,109.015,109.179,108.900,108.940,2275,USDJPYm
2014-09-22 00:00,108.939,109.190,108.661,108.736,58988,USDJPYm
2014-09-23 00:00,108.737,108.989,108.246,108.547,61319,USDJPYm
2014-09-24 00:00,108.545,109.330,108.486,109.317,65771,USDJPYm
2014-09-25 00:00,109.318,109.364,108.467,108.618,78579,USDJPYm
2014-09-26 00:00,108.618,109.532,108.467,109.169,69791,USDJPYm
2014-09-28 00:00,109.282,109.506,109.255,109.393,5654,USDJPYm
2014-09-29 00:00,109.388,109.739,109.125,109.397,74254,USDJPYm
2014-09-30 00:00,109.397,109.844,109.180,109.655,72119,USDJPYm
2014-10-01 00:00,109.654,110.082,108.861,109.003,93085,USDJPYm
2014-10-02 00:00,109.002,109.073,108.003,108.506,107006,USDJPYm
2014-10-03 00:00,108.505,109.899,108.504,109.698,68858,USDJPYm
2014-10-05 00:00,109.704,109.846,109.698,109.798,2987,USDJPYm
2014-10-06 00:00,109.799,109.800,108.645,108.868,45942,USDJPYm
2014-10-07 00:00,108.867,109.227,107.744,108.061,105223,USDJPYm
2014-10-08 00:00,108.060,108.739,107.825,108.146,103297,USDJPYm
2014-10-09 00:00,108.144,108.308,107.523,107.824,115031,USDJPYm
2014-10-10 00:00,107.824,108.148,107.601,107.634,99155,USDJPYm
2014-10-12 00:00,107.547,107.601,107.249,107.331,4566,USDJPYm
2014-10-13 00:00,107.330,107.569,106.749,107.052,85864,USDJPYm
2014-10-14 00:00,107.051,107.395,106.666,107.311,99302,USDJPYm
2014-10-15 00:00,107.312,107.492,105.188,105.998,147187,USDJPYm
2014-10-16 00:00,105.994,106.485,105.501,106.430,145493,USDJPYm
2014-10-17 00:00,106.429,106.938,106.129,106.866,91587,USDJPYm
2014-10-19 00:00,107.184,107.230,106.987,107.156,6852,USDJPYm
2014-10-20 00:00,107.155,107.387,106.776,106.893,80622,USDJPYm
2014-10-21 00:00,106.891,107.103,106.245,107.005,85578,USDJPYm
2014-10-22 00:00,107.007,107.372,106.784,107.145,74140,USDJPYm
2014-10-23 00:00,107.146,108.348,107.097,108.158,78504,USDJPYm
2014-10-24 00:00,108.157,108.269,107.779,108.148,71623,USDJPYm
2014-10-26 00:00,108.342,108.346,108.130,108.172,2026,USDJPYm
2014-10-27 00:00,108.175,108.175,107.598,107.835,70142,USDJPYm
2014-10-28 00:00,107.836,108.181,107.688,108.118,63244,USDJPYm
2014-10-29 00:00,108.117,108.955,107.936,108.828,68556,USDJPYm
2014-10-30 00:00,108.830,109.459,108.788,109.219,88311,USDJPYm
2014-10-31 00:00,109.218,112.471,109.188,112.312,132149,USDJPYm
2014-11-02 00:00,112.799,112.973,112.679,112.825,4748,USDJPYm
2014-11-03 00:00,112.824,114.205,112.568,113.699,96310,USDJPYm
2014-11-04 00:00,113.701,113.778,113.163,113.512,107267,USDJPYm
2014-11-05 00:00,113.511,114.837,113.464,114.655,86246,USDJPYm
2014-11-06 00:00,114.656,115.504,114.061,115.177,83857,USDJPYm
2014-11-07 00:00,115.172,115.572,114.252,114.569,105747,USDJPYm
2014-11-09 00:00,114.357,114.555,114.304,114.521,2909,USDJPYm
2014-11-10 00:00,114.520,114.903,113.851,114.794,95021,USDJPYm
2014-11-11 00:00,114.790,116.097,114.626,115.732,66061,USDJPYm
2014-11-12 00:00,115.735,115.870,114.877,115.585,128307,USDJPYm
2014-11-13 00:00,115.587,115.874,115.301,115.790,101943,USDJPYm
2014-11-14 00:00,115.792,116.820,115.717,116.217,109327,USDJPYm
2014-11-16 00:00,116.424,117.041,116.341,116.867,5408,USDJPYm
2014-11-17 00:00,116.868,116.870,115.446,116.626,65091,USDJPYm
2014-11-18 00:00,116.626,116.998,116.347,116.877,60246,USDJPYm
2014-11-19 00:00,116.861,118.264,116.805,118.120,75856,USDJPYm
2014-11-20 00:00,118.121,118.974,117.736,118.239,133306,USDJPYm
2014-11-21 00:00,118.239,118.260,117.346,117.765,128384,USDJPYm
2014-11-23 00:00,117.943,117.946,117.725,117.775,2718,USDJPYm
2014-11-24 00:00,117.778,118.566,117.573,118.448,82731,USDJPYm
2014-11-25 00:00,118.441,118.442,117.683,117.801,65591,USDJPYm
2014-11-26 00:00,117.801,117.900,117.434,117.612,54733,USDJPYm
2014-11-27 00:00,117.613,117.979,117.230,117.863,62429,USDJPYm
2014-11-28 00:00,117.865,118.766,117.848,118.592,74876,USDJPYm
2014-11-30 00:00,118.620,118.914,118.620,118.848,4275,USDJPYm
2014-12-01 00:00,118.847,119.132,117.857,118.309,116016,USDJPYm
2014-12-02 00:00,118.311,119.282,118.216,119.180,88246,USDJPYm
2014-12-03 00:00,119.181,119.873,119.124,119.853,86862,USDJPYm
2014-12-04 00:00,119.854,120.244,119.331,119.794,100183,USDJPYm
2014-12-05 00:00,119.793,121.682,119.695,121.423,98865,USDJPYm
2014-12-07 00:00,121.622,121.836,121.521,121.598,4908,USDJPYm
2014-12-08 00:00,121.599,121.689,120.199,120.634,111161,USDJPYm
2014-12-09 00:00,120.634,120.994,117.933,119.342,160517,USDJPYm
2014-12-10 00:00,119.343,119.909,117.586,117.598,162641,USDJPYm
2014-12-11 00:00,117.595,119.549,117.429,118.989,80491,USDJPYm
2014-12-12 00:00,118.988,119.198,118.044,118.761,135965,USDJPYm
2014-12-14 00:00,118.641,118.681,117.766,118.159,8141,USDJPYm
2014-12-15 00:00,118.162,119.047,117.560,117.755,164470,USDJPYm
2014-12-16 00:00,117.756,117.958,115.558,116.609,194909,USDJPYm
2014-12-17 00:00,116.611,118.996,116.431,118.762,164053,USDJPYm
2014-12-18 00:00,118.763,119.305,118.252,118.940,130355,USDJPYm
2014-12-19 00:00,118.940,119.619,118.810,119.461,75692,USDJPYm
2014-12-21 00:00,119.566,119.570,119.462,119.520,1336,USDJPYm
2014-12-22 00:00,119.510,120.178,119.309,120.148,32143,USDJPYm
2014-12-23 00:00,120.138,120.821,120.051,120.668,27639,USDJPYm
2014-12-24 00:00,120.653,120.653,120.269,120.482,59832,USDJPYm
2014-12-25 00:00,120.303,120.410,120.137,120.377,2171,USDJPYm
2014-12-26 00:00,120.383,120.455,120.145,120.318,39872,USDJPYm
2014-12-28 00:00,120.321,120.434,120.281,120.411,2947,USDJPYm
2014-12-29 00:00,120.409,120.730,120.168,120.626,56218,USDJPYm
2014-12-30 00:00,120.629,120.668,118.856,119.463,66716,USDJPYm
2014-12-31 00:00,119.458,119.935,119.241,119.887,39998,USDJPYm
2015-01-01 00:00,119.830,119.963,119.768,119.882,1557,USDJPYm
2015-01-02 00:00,119.885,120.738,119.804,120.419,77061,USDJPYm
2015-01-04 00:00,120.348,120.566,120.348,120.385,2350,USDJPYm
2015-01-05 00:00,120.391,120.639,119.250,119.414,51198,USDJPYm
2015-01-06 00:00,119.415,119.499,118.053,118.654,60141,USDJPYm
2015-01-07 00:00,118.640,119.639,118.640,119.273,56811,USDJPYm
2015-01-08 00:00,119.275,119.958,119.146,119.792,56816,USDJPYm
2015-01-09 00:00,119.791,119.844,118.416,118.460,87525,USDJPYm
2015-01-11 00:00,118.262,118.421,118.117,118.225,5330,USDJPYm
2015-01-12 00:00,118.227,119.313,118.097,118.330,90778,USDJPYm
2015-01-13 00:00,118.325,118.841,117.536,117.806,118263,USDJPYm
2015-01-14 00:00,117.809,117.918,116.069,117.428,113345,USDJPYm
2015-01-15 00:00,117.426,117.938,115.880,116.127,122433,USDJPYm
2015-01-16 00:00,116.129,117.748,115.845,117.580,118135,USDJPYm
2015-01-18 00:00,117.366,117.603,117.338,117.582,5394,USDJPYm
2015-01-19 00:00,117.582,117.814,116.915,117.735,84973,USDJPYm
2015-01-20 00:00,117.734,118.862,117.688,118.653,104249,USDJPYm
2015-01-21 00:00,118.647,118.753,117.179,117.841,103981,USDJPYm
2015-01-22 00:00,117.836,118.807,117.244,118.704,92889,USDJPYm
2015-01-23 00:00,118.705,118.728,117.536,117.732,90271,USDJPYm
2015-01-25 00:00,117.649,117.729,117.254,117.413,7505,USDJPYm
2015-01-26 00:00,117.406,118.614,117.366,118.512,80123,USDJPYm
2015-01-27 00:00,118.513,118.652,117.329,117.775,91614,USDJPYm
2015-01-28 00:00,117.776,118.250,117.249,117.581,94161,USDJPYm
2015-01-29 00:00,117.585,118.484,117.547,118.265,94773,USDJPYm
2015-01-30 00:00,118.266,118.282,117.295,117.512,88096,USDJPYm
2015-02-01 00:00,117.022,117.247,116.769,117.184,4843,USDJPYm
2015-02-02 00:00,117.184,117.872,117.112,117.589,84280,USDJPYm
2015-02-03 00:00,117.591,117.736,116.871,117.653,43694,USDJPYm
2015-02-04 00:00,117.656,117.991,117.065,117.291,59484,USDJPYm
2015-02-05 00:00,117.292,117.590,117.014,117.527,70665,USDJPYm
2015-02-06 00:00,117.528,119.216,117.137,119.099,67172,USDJPYm
2015-02-08 00:00,119.020,119.088,118.882,118.956,5840,USDJPYm
2015-02-09 00:00,118.954,119.041,118.328,118.585,66855,USDJPYm
2015-02-10 00:00,118.580,119.611,118.391,119.354,80077,USDJPYm
2015-02-11 00:00,119.355,120.473,119.275,120.195,82093,USDJPYm
2015-02-12 00:00,120.196,120.370,118.506,118.923,95904,USDJPYm
2015-02-13 00:00,118.922,119.194,118.407,118.707,73767,USDJPYm
2015-02-15 00:00,118.249,118.774,118.224,118.621,4132,USDJPYm
2015-02-16 00:00,118.623,118.765,118.268,118.476,33381,USDJPYm
2015-02-17 00:00,118.477,119.411,118.229,119.204,69833,USDJPYm
2015-02-18 00:00,119.204,119.409,118.537,118.708,70729,USDJPYm
2015-02-19 00:00,118.714,119.174,118.435,118.976,68211,USDJPYm
2015-02-20 00:00,118.977,119.179,118.298,119.003,34644,USDJPYm
2015-02-22 00:00,119.066,119.132,118.985,119.069,4765,USDJPYm
2015-02-23 00:00,119.068,119.346,118.730,118.905,53323,USDJPYm
2015-02-24 00:00,118.906,119.830,118.759,118.861,65226,USDJPYm
2015-02-25 00:00,118.861,119.058,118.618,118.816,61211,USDJPYm
2015-02-26 00:00,118.816,119.493,118.673,119.374,62635,USDJPYm
2015-02-27 00:00,119.376,119.794,119.112,119.577,66684,USDJPYm
2015-03-01 00:00,119.748,119.843,119.619,119.824,3176,USDJPYm
2015-03-02 00:00,119.827,120.257,119.652,120.205,45487,USDJPYm
2015-03-03 00:00,120.204,120.204,119.376,119.626,48273,USDJPYm
2015-03-04 00:00,119.628,119.819,119.462,119.638,58296,USDJPYm
2015-03-05 00:00,119.633,120.389,119.619,120.054,58663,USDJPYm
2015-03-06 00:00,120.053,121.274,119.851,120.819,60890,USDJPYm
2015-03-08 00:00,120.807,120.861,120.682,120.737,3978,USDJPYm
2015-03-09 00:00,120.736,121.608,120.602,121.421,68118,USDJPYm
2015-03-10 00:00,121.415,122.017,120.840,121.046,56083,USDJPYm
2015-03-11 00:00,121.045,121.620,121.011,121.404,78194,USDJPYm
2015-03-12 00:00,121.407,121.664,120.663,121.320,70691,USDJPYm
2015-03-13 00:00,121.312,121.569,121.130,121.372,61315,USDJPYm
2015-03-15 00:00,121.366,121.432,121.291,121.306,2605,USDJPYm
2015-03-16 00:00,121.310,121.452,121.086,121.368,53435,USDJPYm
2015-03-17 00:00,121.369,121.504,121.111,121.293,38419,USDJPYm
2015-03-18 00:00,121.295,121.403,119.315,120.065,64147,USDJPYm
2015-03-19 00:00,120.064,121.027,119.675,120.742,68885,USDJPYm
2015-03-20 00:00,120.743,121.186,119.894,120.017,58772,USDJPYm
2015-03-22 00:00,119.882,120.102,119.804,120.013,4722,USDJPYm
2015-03-23 00:00,120.016,120.159,119.568,119.754,60574,USDJPYm
2015-03-24 00:00,119.754,119.980,119.218,119.780,36966,USDJPYm
2015-03-25 00:00,119.777,119.815,119.230,119.508,35679,USDJPYm
2015-03-26 00:00,119.507,119.509,118.324,119.187,72965,USDJPYm
2015-03-27 00:00,119.190,119.486,118.935,119.112,64091,USDJPYm
2015-03-29 00:00,119.205,119.321,119.093,119.235,3792,USDJPYm
